Customer_ID,Amount,City,IP_Address,Merchant
3978,2270,Hyderabad,10.0.0.5,Amazon
1658,3176,Mumbai,10.0.0.5,Swiggy
2239,241,Mumbai,100.45.21.3,Flipkart
3933,2699,Bangalore,172.16.5.4,Myntra
3368,1716,Chennai,10.0.0.5,Amazon
1459,85,Mumbai,192.168.1.1,Flipkart
4886,169,Bangalore,172.16.5.4,Amazon
4597,2578,Chennai,10.0.0.5,Flipkart
3626,3717,Mumbai,100.45.21.3,Flipkart
4763,4740,Bangalore,192.168.1.1,Swiggy
3924,3161,Delhi,10.0.0.5,Swiggy
3801,1398,Delhi,10.0.0.5,Swiggy
1159,849,Mumbai,100.45.21.3,Amazon
1463,4899,Delhi,192.168.1.1,Zomato
1997,2527,Chennai,10.0.0.5,Swiggy
2545,4793,Hyderabad,172.16.5.4,Amazon
4707,660,Bangalore,100.45.21.3,Amazon
4344,4189,Chennai,192.168.1.1,Amazon
3288,3618,Delhi,192.168.1.1,Amazon
1935,4341,Hyderabad,192.168.1.1,Zomato
4011,2899,Delhi,45.67.12.5,Amazon
4006,2212,Bangalore,172.16.5.4,Myntra
2678,4364,Chennai,100.45.21.3,Swiggy
1864,3107,Hyderabad,45.67.12.5,Myntra
2190,4358,Delhi,192.168.1.1,Zomato
4640,4362,Bangalore,10.0.0.5,Amazon
3697,265,Hyderabad,172.16.5.4,Zomato
3374,376,Bangalore,45.67.12.5,Myntra
1864,4765,Bangalore,192.168.1.1,Swiggy
3576,3309,Mumbai,45.67.12.5,Zomato
4915,1754,Delhi,100.45.21.3,Myntra
2296,4225,Delhi,10.0.0.5,Amazon
3926,4139,Hyderabad,172.16.5.4,Swiggy
4447,4288,Mumbai,45.67.12.5,Zomato
2935,3155,Bangalore,172.16.5.4,Flipkart
4446,2851,Chennai,192.168.1.1,Amazon
1333,1526,Delhi,100.45.21.3,Swiggy
4074,3973,Delhi,45.67.12.5,Amazon
4314,2071,Delhi,100.45.21.3,Amazon
2643,1110,Hyderabad,100.45.21.3,Zomato
4122,3623,Bangalore,45.67.12.5,Amazon
3929,1210,Hyderabad,10.0.0.5,Swiggy
3397,683,Bangalore,45.67.12.5,Swiggy
3221,2134,Hyderabad,172.16.5.4,Amazon
3163,954,Chennai,100.45.21.3,Zomato
2718,1988,Chennai,100.45.21.3,Myntra
3408,1944,Mumbai,172.16.5.4,Amazon
4426,4093,Bangalore,10.0.0.5,Amazon
2689,3185,Hyderabad,172.16.5.4,Zomato
2782,2749,Chennai,172.16.5.4,Amazon
3123,4673,Bangalore,192.168.1.1,Flipkart
4998,3738,Chennai,172.16.5.4,Zomato
3803,2484,Delhi,100.45.21.3,Flipkart
2104,2745,Delhi,100.45.21.3,Myntra
4300,131,Hyderabad,10.0.0.5,Swiggy
1071,4731,Bangalore,192.168.1.1,Swiggy
4474,1293,Mumbai,100.45.21.3,Zomato
4289,4904,Bangalore,100.45.21.3,Flipkart
1451,4900,Mumbai,45.67.12.5,Flipkart
3958,366,Mumbai,45.67.12.5,Flipkart
2778,1010,Hyderabad,45.67.12.5,Swiggy
3414,2319,Mumbai,45.67.12.5,Swiggy
1825,4523,Chennai,45.67.12.5,Flipkart
4661,4768,Bangalore,10.0.0.5,Flipkart
3717,282,Delhi,172.16.5.4,Zomato
4631,3903,Bangalore,100.45.21.3,Swiggy
2335,3362,Delhi,45.67.12.5,Swiggy
4369,4873,Mumbai,100.45.21.3,Amazon
4095,3461,Hyderabad,45.67.12.5,Zomato
3157,2898,Mumbai,100.45.21.3,Zomato
1051,2557,Delhi,100.45.21.3,Flipkart
2962,2729,Hyderabad,172.16.5.4,Myntra
4361,2422,Delhi,192.168.1.1,Swiggy
4515,3649,Hyderabad,172.16.5.4,Amazon
1466,4954,Bangalore,192.168.1.1,Zomato
4330,2463,Mumbai,100.45.21.3,Flipkart
4395,140,Mumbai,172.16.5.4,Myntra
2674,4159,Chennai,192.168.1.1,Flipkart
2932,78,Chennai,192.168.1.1,Swiggy
3865,4280,Delhi,45.67.12.5,Amazon
2361,477,Mumbai,192.168.1.1,Amazon
1786,2662,Chennai,192.168.1.1,Zomato
1555,2579,Bangalore,172.16.5.4,Zomato
3976,2427,Bangalore,45.67.12.5,Zomato
3039,2656,Delhi,10.0.0.5,Flipkart
4493,3521,Delhi,45.67.12.5,Zomato
3306,4192,Bangalore,172.16.5.4,Swiggy
4696,4913,Hyderabad,45.67.12.5,Swiggy
2762,470,Hyderabad,172.16.5.4,Myntra
3112,840,Chennai,100.45.21.3,Myntra
3210,4137,Hyderabad,45.67.12.5,Amazon
4235,4657,Mumbai,172.16.5.4,Amazon
2701,2032,Delhi,10.0.0.5,Zomato
3086,2995,Hyderabad,45.67.12.5,Swiggy
3712,391,Mumbai,192.168.1.1,Swiggy
3367,2075,Mumbai,100.45.21.3,Amazon
3407,821,Hyderabad,172.16.5.4,Swiggy
3316,4242,Chennai,100.45.21.3,Myntra
3371,3119,Hyderabad,10.0.0.5,Amazon
3373,3271,Mumbai,192.168.1.1,Swiggy
2610,746,Chennai,100.45.21.3,Flipkart
1256,1789,Mumbai,45.67.12.5,Myntra
3247,1989,Bangalore,100.45.21.3,Flipkart
4509,2266,Mumbai,45.67.12.5,Myntra
1609,3912,Hyderabad,100.45.21.3,Myntra
2127,1540,Chennai,100.45.21.3,Zomato
2395,4434,Delhi,100.45.21.3,Myntra
1904,2550,Delhi,100.45.21.3,Myntra
1163,3568,Chennai,10.0.0.5,Myntra
2136,1382,Bangalore,45.67.12.5,Myntra
1614,4516,Bangalore,45.67.12.5,Swiggy
3025,838,Delhi,45.67.12.5,Swiggy
4620,881,Bangalore,192.168.1.1,Amazon
1105,3409,Chennai,100.45.21.3,Flipkart
1698,3313,Hyderabad,100.45.21.3,Zomato
1363,3546,Mumbai,192.168.1.1,Flipkart
4092,4612,Chennai,100.45.21.3,Myntra
3707,455,Delhi,100.45.21.3,Myntra
3021,1173,Hyderabad,10.0.0.5,Flipkart
2152,3274,Mumbai,10.0.0.5,Myntra
4554,3605,Chennai,10.0.0.5,Swiggy
1698,2174,Chennai,100.45.21.3,Zomato
4867,2193,Bangalore,10.0.0.5,Amazon
4270,2339,Mumbai,100.45.21.3,Swiggy
1746,3140,Chennai,172.16.5.4,Amazon
2975,2833,Chennai,45.67.12.5,Myntra
2643,1123,Chennai,192.168.1.1,Myntra
4592,3785,Bangalore,100.45.21.3,Swiggy
1960,3182,Bangalore,192.168.1.1,Myntra
4491,1409,Hyderabad,45.67.12.5,Flipkart
4297,406,Delhi,192.168.1.1,Flipkart
3977,121,Mumbai,10.0.0.5,Amazon
1208,1508,Chennai,10.0.0.5,Myntra
4316,1507,Chennai,172.16.5.4,Amazon
2311,3178,Delhi,10.0.0.5,Swiggy
4137,2352,Hyderabad,45.67.12.5,Flipkart
2891,4923,Hyderabad,192.168.1.1,Flipkart
2176,758,Chennai,100.45.21.3,Flipkart
3538,2654,Delhi,172.16.5.4,Swiggy
4506,4327,Chennai,192.168.1.1,Myntra
3750,2723,Chennai,45.67.12.5,Swiggy
3039,1340,Bangalore,45.67.12.5,Amazon
4289,274,Chennai,45.67.12.5,Amazon
2452,1166,Bangalore,192.168.1.1,Flipkart
3549,3955,Bangalore,172.16.5.4,Myntra
1665,4894,Chennai,172.16.5.4,Zomato
4860,986,Bangalore,172.16.5.4,Flipkart
2617,2408,Mumbai,100.45.21.3,Myntra
3268,4134,Delhi,10.0.0.5,Swiggy
1434,3290,Chennai,45.67.12.5,Flipkart
3327,2569,Mumbai,45.67.12.5,Amazon
2646,1643,Chennai,100.45.21.3,Zomato
4163,3544,Hyderabad,45.67.12.5,Zomato
3571,2310,Mumbai,100.45.21.3,Zomato
3040,633,Bangalore,100.45.21.3,Flipkart
2162,4454,Mumbai,45.67.12.5,Swiggy
1666,3230,Mumbai,172.16.5.4,Swiggy
4094,636,Mumbai,10.0.0.5,Flipkart
2440,4646,Delhi,10.0.0.5,Flipkart
2999,127,Bangalore,45.67.12.5,Myntra
3779,561,Hyderabad,100.45.21.3,Zomato
1347,3233,Bangalore,172.16.5.4,Flipkart
4308,2890,Mumbai,192.168.1.1,Myntra
1764,1611,Bangalore,45.67.12.5,Myntra
1933,2647,Hyderabad,172.16.5.4,Flipkart
1182,1629,Hyderabad,45.67.12.5,Myntra
3555,4958,Hyderabad,10.0.0.5,Swiggy
3245,1445,Mumbai,172.16.5.4,Zomato
2705,1573,Delhi,45.67.12.5,Flipkart
2146,3174,Bangalore,192.168.1.1,Swiggy
4996,786,Hyderabad,10.0.0.5,Amazon
4617,1680,Mumbai,45.67.12.5,Amazon
1380,317,Chennai,172.16.5.4,Zomato
1824,1527,Delhi,100.45.21.3,Amazon
2538,2492,Bangalore,172.16.5.4,Amazon
4077,4400,Hyderabad,10.0.0.5,Amazon
4375,1867,Hyderabad,172.16.5.4,Flipkart
2637,218,Chennai,10.0.0.5,Zomato
1191,1977,Delhi,100.45.21.3,Swiggy
4447,418,Delhi,192.168.1.1,Amazon
1524,2230,Hyderabad,10.0.0.5,Amazon
4107,2063,Bangalore,10.0.0.5,Swiggy
2093,1463,Chennai,10.0.0.5,Myntra
3336,3143,Bangalore,45.67.12.5,Swiggy
1104,3870,Hyderabad,45.67.12.5,Flipkart
2739,196,Mumbai,172.16.5.4,Flipkart
3360,3892,Bangalore,192.168.1.1,Myntra
4126,2649,Delhi,100.45.21.3,Flipkart
4178,3327,Chennai,100.45.21.3,Myntra
2676,3168,Mumbai,192.168.1.1,Zomato
4808,4017,Bangalore,45.67.12.5,Swiggy
3354,1433,Delhi,100.45.21.3,Zomato
4931,1966,Delhi,100.45.21.3,Flipkart
1820,3545,Mumbai,172.16.5.4,Amazon
1035,3976,Chennai,10.0.0.5,Swiggy
4204,3532,Delhi,45.67.12.5,Myntra
3934,1558,Delhi,172.16.5.4,Flipkart
2048,2589,Bangalore,45.67.12.5,Myntra
2872,1671,Mumbai,100.45.21.3,Swiggy
2060,4647,Chennai,172.16.5.4,Swiggy
2042,1934,Bangalore,45.67.12.5,Flipkart
3082,384,Bangalore,100.45.21.3,Zomato
4434,330,Mumbai,100.45.21.3,Flipkart
2441,1500,Hyderabad,100.45.21.3,Swiggy
2845,4200,Delhi,172.16.5.4,Swiggy
4501,634,Mumbai,45.67.12.5,Amazon
2541,1546,Hyderabad,100.45.21.3,Swiggy
1466,1314,Delhi,10.0.0.5,Flipkart
3944,3149,Delhi,100.45.21.3,Amazon
1198,1486,Delhi,100.45.21.3,Amazon
4617,2565,Mumbai,45.67.12.5,Zomato
2591,4564,Mumbai,10.0.0.5,Amazon
3815,1458,Chennai,172.16.5.4,Amazon
2234,4169,Chennai,10.0.0.5,Flipkart
4680,4878,Chennai,45.67.12.5,Myntra
4865,906,Bangalore,10.0.0.5,Flipkart
4572,452,Mumbai,192.168.1.1,Flipkart
1240,4818,Hyderabad,100.45.21.3,Myntra
2193,4249,Hyderabad,172.16.5.4,Swiggy
2882,2440,Chennai,45.67.12.5,Amazon
1293,2792,Hyderabad,45.67.12.5,Swiggy
1921,4197,Hyderabad,45.67.12.5,Flipkart
2762,4514,Hyderabad,45.67.12.5,Flipkart
2338,3864,Hyderabad,192.168.1.1,Zomato
4198,4756,Delhi,172.16.5.4,Amazon
1467,1293,Bangalore,45.67.12.5,Myntra
4863,673,Hyderabad,100.45.21.3,Zomato
3414,4724,Hyderabad,192.168.1.1,Swiggy
4092,2525,Hyderabad,45.67.12.5,Flipkart
3363,4899,Mumbai,192.168.1.1,Amazon
1757,1341,Bangalore,192.168.1.1,Flipkart
2113,3372,Mumbai,192.168.1.1,Amazon
4475,1067,Hyderabad,172.16.5.4,Flipkart
2541,2553,Hyderabad,192.168.1.1,Zomato
3498,1875,Hyderabad,192.168.1.1,Myntra
3825,4135,Chennai,10.0.0.5,Swiggy
1907,3063,Mumbai,45.67.12.5,Zomato
2632,480,Hyderabad,45.67.12.5,Myntra
4221,2130,Hyderabad,192.168.1.1,Zomato
3493,2908,Hyderabad,192.168.1.1,Myntra
1956,2877,Hyderabad,10.0.0.5,Zomato
3127,584,Bangalore,192.168.1.1,Flipkart
4088,3869,Mumbai,192.168.1.1,Swiggy
3185,4655,Delhi,172.16.5.4,Flipkart
3699,4106,Hyderabad,100.45.21.3,Myntra
3898,176,Bangalore,192.168.1.1,Swiggy
2531,4247,Mumbai,45.67.12.5,Flipkart
1551,1301,Chennai,192.168.1.1,Amazon
4990,2977,Chennai,100.45.21.3,Flipkart
4751,1023,Hyderabad,172.16.5.4,Zomato
3121,2396,Mumbai,172.16.5.4,Amazon
4145,4710,Chennai,172.16.5.4,Myntra
3097,2875,Hyderabad,10.0.0.5,Swiggy
4081,3869,Delhi,172.16.5.4,Zomato
4174,1529,Hyderabad,192.168.1.1,Flipkart
4933,243,Hyderabad,172.16.5.4,Myntra
1387,3631,Chennai,192.168.1.1,Swiggy
3432,4937,Chennai,10.0.0.5,Swiggy
1298,1143,Delhi,100.45.21.3,Zomato
1338,1999,Delhi,100.45.21.3,Zomato
4460,1297,Delhi,10.0.0.5,Myntra
1473,681,Mumbai,10.0.0.5,Zomato
1615,3709,Chennai,192.168.1.1,Myntra
4873,2298,Bangalore,192.168.1.1,Amazon
1961,3223,Chennai,192.168.1.1,Zomato
1791,4349,Bangalore,10.0.0.5,Myntra
4213,4733,Hyderabad,100.45.21.3,Flipkart
4880,1382,Delhi,172.16.5.4,Swiggy
2193,2143,Hyderabad,100.45.21.3,Myntra
1012,232,Hyderabad,100.45.21.3,Swiggy
4740,195,Hyderabad,45.67.12.5,Swiggy
1448,4418,Hyderabad,100.45.21.3,Swiggy
3221,3033,Hyderabad,172.16.5.4,Amazon
2697,4822,Delhi,10.0.0.5,Myntra
2982,2640,Chennai,45.67.12.5,Zomato
2155,273,Bangalore,100.45.21.3,Swiggy
4611,1957,Hyderabad,45.67.12.5,Flipkart
3642,3094,Chennai,100.45.21.3,Myntra
2920,1382,Delhi,10.0.0.5,Amazon
3979,1243,Hyderabad,10.0.0.5,Swiggy
2898,533,Chennai,172.16.5.4,Amazon
3316,3892,Chennai,100.45.21.3,Zomato
2274,4873,Mumbai,100.45.21.3,Flipkart
2393,395,Mumbai,100.45.21.3,Myntra
3665,3333,Bangalore,192.168.1.1,Flipkart
1772,2961,Bangalore,10.0.0.5,Zomato
3912,953,Delhi,45.67.12.5,Myntra
3573,4582,Hyderabad,10.0.0.5,Flipkart
2615,3158,Delhi,10.0.0.5,Amazon
1887,4374,Hyderabad,172.16.5.4,Amazon
4577,2679,Delhi,45.67.12.5,Swiggy
3719,3537,Chennai,10.0.0.5,Myntra
3225,3551,Mumbai,10.0.0.5,Flipkart
4738,4482,Chennai,172.16.5.4,Swiggy
4618,1902,Delhi,45.67.12.5,Swiggy
3306,3047,Chennai,100.45.21.3,Zomato
1259,2579,Chennai,10.0.0.5,Zomato
4206,1812,Chennai,172.16.5.4,Swiggy
4532,3015,Mumbai,172.16.5.4,Zomato
2512,2071,Bangalore,192.168.1.1,Zomato
1642,1779,Bangalore,172.16.5.4,Swiggy
3128,1553,Bangalore,172.16.5.4,Swiggy
4438,675,Mumbai,100.45.21.3,Zomato
2082,3144,Hyderabad,192.168.1.1,Swiggy
4145,702,Hyderabad,192.168.1.1,Flipkart
2262,333,Delhi,100.45.21.3,Swiggy
3176,3265,Hyderabad,100.45.21.3,Myntra
1411,1005,Chennai,100.45.21.3,Myntra
3362,4642,Hyderabad,192.168.1.1,Swiggy
4445,201,Bangalore,100.45.21.3,Zomato
4508,885,Bangalore,10.0.0.5,Swiggy
4209,145,Mumbai,172.16.5.4,Flipkart
3502,1611,Bangalore,45.67.12.5,Flipkart
1614,1500,Mumbai,172.16.5.4,Zomato
1898,129,Bangalore,100.45.21.3,Swiggy
3950,50,Bangalore,172.16.5.4,Swiggy
4080,898,Chennai,192.168.1.1,Flipkart
1231,3649,Bangalore,10.0.0.5,Amazon
3658,1296,Bangalore,45.67.12.5,Zomato
1729,3990,Delhi,192.168.1.1,Zomato
4012,449,Mumbai,172.16.5.4,Swiggy
2420,3743,Bangalore,45.67.12.5,Zomato
2772,3164,Mumbai,45.67.12.5,Zomato
4805,724,Mumbai,45.67.12.5,Myntra
2703,4772,Bangalore,172.16.5.4,Myntra
3929,3923,Bangalore,172.16.5.4,Amazon
2597,4202,Hyderabad,45.67.12.5,Flipkart
1317,646,Chennai,100.45.21.3,Zomato
2530,4414,Bangalore,172.16.5.4,Zomato
3569,760,Delhi,100.45.21.3,Zomato
4817,4686,Bangalore,172.16.5.4,Amazon
2110,3272,Chennai,45.67.12.5,Amazon
4850,751,Delhi,45.67.12.5,Zomato
1715,1667,Mumbai,172.16.5.4,Amazon
2341,3311,Delhi,10.0.0.5,Swiggy
4404,4022,Mumbai,10.0.0.5,Swiggy
4431,2889,Delhi,45.67.12.5,Zomato
4312,1838,Mumbai,10.0.0.5,Swiggy
4127,2258,Mumbai,100.45.21.3,Amazon
2133,827,Mumbai,192.168.1.1,Zomato
4120,4678,Mumbai,10.0.0.5,Zomato
2778,335,Bangalore,172.16.5.4,Flipkart
4087,2789,Hyderabad,172.16.5.4,Myntra
2096,1470,Hyderabad,172.16.5.4,Swiggy
3931,995,Hyderabad,192.168.1.1,Zomato
1201,1719,Hyderabad,10.0.0.5,Myntra
3140,2262,Delhi,45.67.12.5,Flipkart
2672,1405,Bangalore,192.168.1.1,Flipkart
2056,2870,Chennai,10.0.0.5,Amazon
4671,3701,Mumbai,172.16.5.4,Amazon
1418,2480,Chennai,45.67.12.5,Zomato
4274,1749,Hyderabad,100.45.21.3,Swiggy
3598,1932,Bangalore,192.168.1.1,Zomato
1625,1919,Bangalore,192.168.1.1,Zomato
1844,4996,Mumbai,10.0.0.5,Myntra
4830,1199,Bangalore,172.16.5.4,Myntra
2878,162,Mumbai,45.67.12.5,Amazon
2944,4882,Chennai,192.168.1.1,Amazon
3929,250,Mumbai,100.45.21.3,Flipkart
3767,1665,Hyderabad,172.16.5.4,Flipkart
4383,3694,Chennai,192.168.1.1,Amazon
3991,1029,Hyderabad,45.67.12.5,Flipkart
4540,904,Chennai,10.0.0.5,Flipkart
1393,599,Chennai,45.67.12.5,Swiggy
3856,4898,Mumbai,10.0.0.5,Amazon
3919,3185,Chennai,45.67.12.5,Swiggy
4282,2719,Delhi,45.67.12.5,Myntra
3914,99,Chennai,192.168.1.1,Amazon
3618,2901,Bangalore,192.168.1.1,Zomato
4227,3383,Mumbai,45.67.12.5,Amazon
3681,1254,Hyderabad,172.16.5.4,Myntra
1631,1572,Hyderabad,10.0.0.5,Flipkart
3856,2557,Chennai,172.16.5.4,Myntra
1321,4460,Mumbai,172.16.5.4,Myntra
4506,872,Bangalore,45.67.12.5,Swiggy
1573,2503,Delhi,172.16.5.4,Swiggy
2693,3713,Hyderabad,10.0.0.5,Myntra
2063,1737,Bangalore,45.67.12.5,Flipkart
4825,3643,Bangalore,10.0.0.5,Amazon
4111,4795,Delhi,192.168.1.1,Myntra
2476,4203,Mumbai,10.0.0.5,Myntra
3917,2571,Delhi,100.45.21.3,Swiggy
4261,3761,Delhi,100.45.21.3,Myntra
3793,196,Delhi,172.16.5.4,Zomato
4086,1666,Delhi,172.16.5.4,Flipkart
2147,4753,Hyderabad,45.67.12.5,Amazon
4811,472,Hyderabad,100.45.21.3,Zomato
4970,4144,Mumbai,100.45.21.3,Zomato
4351,4146,Mumbai,172.16.5.4,Swiggy
3984,3071,Hyderabad,172.16.5.4,Swiggy
1958,4253,Hyderabad,10.0.0.5,Flipkart
1047,3912,Hyderabad,192.168.1.1,Amazon
3236,3524,Mumbai,172.16.5.4,Swiggy
3351,2883,Chennai,172.16.5.4,Flipkart
2582,4839,Bangalore,100.45.21.3,Myntra
4767,3266,Hyderabad,45.67.12.5,Amazon
4176,3979,Bangalore,45.67.12.5,Zomato
3416,1743,Chennai,172.16.5.4,Swiggy
4572,1043,Mumbai,10.0.0.5,Amazon
1459,4683,Delhi,100.45.21.3,Swiggy
3294,2040,Mumbai,45.67.12.5,Swiggy
3311,4598,Bangalore,10.0.0.5,Zomato
2229,70,Mumbai,100.45.21.3,Amazon
2530,4409,Hyderabad,172.16.5.4,Zomato
1529,718,Chennai,172.16.5.4,Flipkart
2387,4305,Mumbai,10.0.0.5,Zomato
4834,4593,Hyderabad,100.45.21.3,Amazon
3797,1033,Chennai,192.168.1.1,Zomato
2363,4822,Hyderabad,172.16.5.4,Myntra
1406,3769,Hyderabad,10.0.0.5,Amazon
1452,2539,Chennai,10.0.0.5,Flipkart
4904,55,Bangalore,192.168.1.1,Myntra
2900,405,Chennai,100.45.21.3,Amazon
1813,452,Delhi,192.168.1.1,Zomato
1577,4122,Delhi,172.16.5.4,Flipkart
4919,3990,Bangalore,172.16.5.4,Swiggy
4012,2499,Chennai,100.45.21.3,Amazon
4221,1674,Mumbai,192.168.1.1,Amazon
4264,3033,Chennai,45.67.12.5,Swiggy
2931,109,Hyderabad,172.16.5.4,Flipkart
1146,627,Bangalore,100.45.21.3,Myntra
1405,1735,Hyderabad,192.168.1.1,Amazon
1182,1951,Chennai,45.67.12.5,Swiggy
4177,1106,Hyderabad,100.45.21.3,Flipkart
1235,1349,Chennai,45.67.12.5,Flipkart
1637,1747,Delhi,10.0.0.5,Amazon
4005,916,Mumbai,172.16.5.4,Zomato
1178,1432,Chennai,172.16.5.4,Myntra
3479,998,Hyderabad,10.0.0.5,Flipkart
4472,3181,Bangalore,192.168.1.1,Amazon
1524,115,Mumbai,45.67.12.5,Zomato
3790,1357,Delhi,192.168.1.1,Amazon
2563,4612,Chennai,10.0.0.5,Zomato
2914,1769,Chennai,100.45.21.3,Swiggy
3370,2108,Bangalore,100.45.21.3,Zomato
2284,220,Chennai,192.168.1.1,Amazon
2635,813,Chennai,45.67.12.5,Myntra
2723,225,Hyderabad,192.168.1.1,Swiggy
3446,1771,Hyderabad,192.168.1.1,Zomato
1336,2794,Delhi,100.45.21.3,Amazon
4371,3775,Mumbai,100.45.21.3,Swiggy
1118,1047,Chennai,172.16.5.4,Swiggy
2581,1929,Bangalore,100.45.21.3,Myntra
3460,4139,Delhi,192.168.1.1,Amazon
1579,3303,Bangalore,100.45.21.3,Myntra
4455,4787,Hyderabad,100.45.21.3,Flipkart
4551,3163,Chennai,10.0.0.5,Flipkart
3352,2341,Chennai,100.45.21.3,Flipkart
4754,2711,Delhi,172.16.5.4,Flipkart
4941,2746,Bangalore,45.67.12.5,Flipkart
1195,82,Chennai,45.67.12.5,Swiggy
1332,2474,Bangalore,172.16.5.4,Myntra
4091,2421,Chennai,10.0.0.5,Myntra
1622,497,Mumbai,192.168.1.1,Zomato
1657,2962,Chennai,10.0.0.5,Zomato
1703,3312,Mumbai,10.0.0.5,Myntra
2456,2489,Mumbai,100.45.21.3,Amazon
1882,876,Chennai,10.0.0.5,Myntra
2449,2457,Mumbai,172.16.5.4,Amazon
2252,4285,Mumbai,10.0.0.5,Myntra
1523,1729,Mumbai,100.45.21.3,Flipkart
3264,4723,Bangalore,172.16.5.4,Flipkart
1989,3232,Hyderabad,10.0.0.5,Myntra
4662,2780,Delhi,10.0.0.5,Amazon
3422,4255,Delhi,10.0.0.5,Zomato
1035,2292,Bangalore,100.45.21.3,Swiggy
1775,3104,Chennai,172.16.5.4,Zomato
1027,2682,Mumbai,10.0.0.5,Zomato
4443,1058,Chennai,172.16.5.4,Swiggy
1085,2488,Bangalore,172.16.5.4,Swiggy
3235,1574,Bangalore,172.16.5.4,Swiggy
3352,4555,Hyderabad,10.0.0.5,Amazon
3813,2561,Chennai,10.0.0.5,Myntra
4493,2000,Delhi,172.16.5.4,Zomato
3127,2761,Delhi,10.0.0.5,Flipkart
1185,3561,Delhi,192.168.1.1,Myntra
2028,2160,Bangalore,172.16.5.4,Flipkart
1557,3531,Delhi,10.0.0.5,Myntra
4937,2124,Bangalore,100.45.21.3,Zomato
4568,2135,Delhi,45.67.12.5,Zomato
3556,1570,Hyderabad,172.16.5.4,Amazon
2637,1964,Mumbai,100.45.21.3,Amazon
1970,3852,Chennai,45.67.12.5,Flipkart
2025,640,Bangalore,172.16.5.4,Amazon
1216,3109,Hyderabad,100.45.21.3,Amazon
4608,556,Chennai,45.67.12.5,Amazon
1256,3914,Mumbai,100.45.21.3,Myntra
4806,3829,Bangalore,10.0.0.5,Myntra
2476,2695,Hyderabad,100.45.21.3,Swiggy
2447,4108,Mumbai,100.45.21.3,Zomato
1323,4154,Hyderabad,172.16.5.4,Myntra
4570,3995,Chennai,45.67.12.5,Flipkart
2604,4935,Mumbai,45.67.12.5,Flipkart
3244,844,Mumbai,10.0.0.5,Swiggy
1503,1390,Mumbai,100.45.21.3,Myntra
4343,4978,Bangalore,192.168.1.1,Zomato
1693,191,Delhi,100.45.21.3,Amazon
1958,4897,Mumbai,45.67.12.5,Zomato
3065,2587,Chennai,100.45.21.3,Myntra
3154,2117,Delhi,192.168.1.1,Swiggy
4600,914,Bangalore,45.67.12.5,Zomato
1124,2850,Delhi,172.16.5.4,Myntra
1482,898,Mumbai,45.67.12.5,Flipkart
4665,4606,Delhi,100.45.21.3,Myntra
4075,2033,Chennai,10.0.0.5,Myntra
3674,3735,Delhi,100.45.21.3,Flipkart
3398,4218,Bangalore,100.45.21.3,Myntra
1350,4493,Mumbai,192.168.1.1,Zomato
1648,1096,Chennai,100.45.21.3,Swiggy
4870,1361,Chennai,45.67.12.5,Zomato
3948,4482,Hyderabad,192.168.1.1,Swiggy
1227,1751,Bangalore,172.16.5.4,Amazon
3063,3183,Hyderabad,10.0.0.5,Flipkart
2833,604,Mumbai,10.0.0.5,Myntra
1424,3085,Hyderabad,10.0.0.5,Zomato
3511,615,Bangalore,45.67.12.5,Swiggy
1723,542,Mumbai,45.67.12.5,Amazon
4317,4575,Hyderabad,192.168.1.1,Swiggy
2821,4360,Mumbai,10.0.0.5,Swiggy
1793,375,Delhi,172.16.5.4,Zomato
1176,3012,Delhi,45.67.12.5,Flipkart
3590,2165,Delhi,192.168.1.1,Myntra
3556,3569,Bangalore,100.45.21.3,Flipkart
2585,3120,Bangalore,172.16.5.4,Myntra
2678,1838,Bangalore,172.16.5.4,Swiggy
1563,620,Hyderabad,192.168.1.1,Zomato
3280,2702,Chennai,10.0.0.5,Amazon
4749,2303,Delhi,10.0.0.5,Flipkart
4109,4664,Mumbai,192.168.1.1,Myntra
3538,3676,Bangalore,192.168.1.1,Flipkart
2016,3035,Mumbai,172.16.5.4,Amazon
1443,3909,Chennai,192.168.1.1,Flipkart
3067,288,Chennai,192.168.1.1,Flipkart
4682,3583,Mumbai,45.67.12.5,Flipkart
4798,1043,Bangalore,172.16.5.4,Zomato
4627,2088,Bangalore,192.168.1.1,Swiggy
1110,730,Bangalore,100.45.21.3,Myntra
3534,1928,Chennai,10.0.0.5,Myntra
1088,1817,Delhi,10.0.0.5,Myntra
4390,2998,Delhi,10.0.0.5,Zomato
2141,3794,Chennai,100.45.21.3,Amazon
3481,2529,Delhi,10.0.0.5,Zomato
2941,3120,Hyderabad,192.168.1.1,Zomato
4310,1518,Mumbai,10.0.0.5,Amazon
1071,1764,Hyderabad,192.168.1.1,Zomato
1821,4662,Mumbai,100.45.21.3,Myntra
4976,4641,Hyderabad,10.0.0.5,Zomato
4470,4718,Bangalore,100.45.21.3,Myntra
1815,4798,Hyderabad,192.168.1.1,Swiggy
1403,4446,Mumbai,45.67.12.5,Amazon
2698,4905,Mumbai,10.0.0.5,Zomato
1250,4753,Chennai,45.67.12.5,Zomato
3916,1118,Mumbai,10.0.0.5,Swiggy
4266,4276,Bangalore,192.168.1.1,Swiggy
3042,470,Mumbai,172.16.5.4,Myntra
2595,1074,Mumbai,10.0.0.5,Myntra
2633,1540,Delhi,45.67.12.5,Flipkart
2953,4104,Bangalore,100.45.21.3,Amazon
